,Unnamed: 0.1,Unnamed: 0,Subject,Course Title,Description,Institute,Provider,Instructor,Language,Rating,Course_Link
46412,5921,,-1,Amazon WorkSpaces Primer (Indonesian),Kurikulum ini memberikan gambaran umum tentang fitur dan fungsi Amazon WorkSpaces  yang berfokus pada konsep dasar kunci dan pengaturan untuk mempercepat deployment Amazon WorkSpaces  Ini mencakup tur antarmuka pengguna utama dan tinjauan langkah langkah penting untuk men deploy desktop cloud menggunakan Amazon WorkSpaces Tingkat kursus  MenengahDurasi  80 menitCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris  Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar AktivitasKurikulum ini mencakup presentasi  interaksi e learning  demonstrasi  video  dan pemeriksaan pengetahuan Tujuan KurikulumDalam kursus ini  Anda akan belajar Meninjau aspek dalam mempersiapkan deployment Amazon WorkSpaces Mengonfigurasi pengaturan jaringan dan akses untuk Amazon WorkSpaces Menerapkan pertimbangan desain Active Direktori untuk mengelola Amazon WorkSpaces bagi pengguna secara efektif Meluncurkan Amazon WorkSpaces dengan menggunakan opsi layanan direktori yang didukung Menentukan cara yang efektif dalam menggunakan bundle dan image untuk men deploy Amazon WorkSpaces Mengelola deployment Amazon WorkSpaces agar terintegrasi dengan lingkungan TI Anda secara efektif Memantau kesehatan implementasi Amazon WorkSpaces menggunakan metrik CloudWatch Sasaran pesertaKurikulum ini ditujukan untuk Manajer desktop VDI dan administrator bertanggung jawab untuk mengembangkan dan memelihara layanan desktop jarak jauh Profesional teknis yang bekerja dengan  atau ingin bekerja dengan  virtualisasi berbasis cloud PrasyaratSebaiknya peserta kursus memiliki Pengantar Kursus Komputasi Pengguna Akhir SelesaiPemahaman tentang virtualisasi dan sistem operasi virtualPemahaman tentang Virtual Desktop Infrastructure  VDI  atau Desktop sebagai Layanan  DaaS Pemahaman tentang Directory ServicePengetahuan konseptual tentang komputasi cloudGaris besar kurikulumKurikulum berisi tujuh modul mandiri yang dapat diselesaikan dalam urutan apa pun dan digunakan sebagai referensi sesuai kebutuhan Modul 01  Persiapan Deployment Amazon WorkSpacesAlur kerja deployment Amazon WorkSpacesDeployment praktik terbaik Amazon WorkSpacesMenyiapkan Akun AWS AWS OrganizationsBatas tingkat layananIdentity and Access Management  IAM  kebijakan untuk Amazon WorkSpacesModul 02  Jaringan dan Akses untuk men deploy Amazon WorkSpacesGambaran Umum jaringan WorkSpacesKontrol antarmuka manajemenJaringan antarmuka utamaMemilih wilayahJaringan internalJaringan eksternalPemantauanModul 03  AWS Directory ServicesPilihan koneksi AWS Directory ServicesPertimbangan Desain Active DirectoryMendaftarkan direktori dengan Amazon WorkSpacesSkenario deployment layanan domain Active DirectoryServer alat administrasi Active DirectoryMengaktifkan kemampuan manajemen WorkSpace layanan mandiri untuk penggunaModul 04  Meluncurkan WorkSpaceMeluncurkan pertimbangan dan opsiMeluncurkan Amazon WorkSpace menggunakan AWS Managed Microsoft ADMeluncurkan Amazon WorkSpace menggunakan Simple ADMeluncurkan Amazon WorkSpace menggunakan AD ConnectorMeluncurkan Amazon WorkSpace menggunakan Domain tepercayaMengidentifikasi pengalaman penggunaModul 05  Bundle dan Image Amazon WorkSpacesElemen dari sebuah imagePenyimpanan WorkSpacesBuat Image dan Bundle WorkSpaces KustomMemperbarui Bundle WorkSpaces KustomMenyalin Image WorkSpaces KustomMenghapus Bundle atau Image WorkSpaces KustomManajemen BundleModul 06  Mengelola WorkSpaces AndaMenambahkan atau menghapus pengguna ke WorkSpaceMemodifikasi mode bekerja dari WorkSpaceMe reboot WorkSpaceMemulihkan dan membangun kembali WorkSpaceMenghapus WorkSpaceModul 07  Memantau WorkSpaces Anda dengan Amazon CloudWatchMemantau Menggunakan Metrik CloudWatchMetrik Amazon WorkSpacesDimensi untuk Metrik Amazon WorkSpacesMelihat Metrik WorkSpacesMemantau dengan CloudWatch Events,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/amazon-workspaces-primer-indonesian-71795
46413,5922,,-1,Amazon FSx for Lustre Primer (Indonesian),Sebagai layanan terkelola penuh  Amazon FSx for Lustre memungkinkan Anda untuk menjalankan sistem file Lustre dengan performa tinggi untuk beban kerja apa pun yang membutuhkan kecepatan penyimpanan  Amazon FSx for Lustre digunakan untuk beban kerja seperti machine learning  komputasi performa tinggi  HPC  pemrosesan video  dan pemodelan keuangan  Dalam kursus mandiri ini  Anda belajar cara mulai menggunakan Amazon FSx for Lustre  Anda mengetahui manfaatnya  kasus penggunaan yang umum  cara mengatur Amazon FSx for Lustre  dan cara memantau sistem file Anda  Demonstrasi video memandu pembuatan dan pemantauan sistem file Amazon FSx for Lustre Anda  Terakhir  Anda melihat model biaya yang terkait dengan penggunaan Amazon FSx for Lustre Tingkat kursus  MenengahDurasi  100 menitCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris  Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar AktivitasKursus ini mencakup modul bacaan dan demonstrasi video Tujuan kursusDalam kursus ini  Anda akan belajar Menyebutkan manfaat utama dan kasus penggunaan untuk FSx for LustreMenjelaskan perbedaan antara penggunaan FSx for Lustre dan sistem file paralel do it yourself  DIY Menjelaskan model harga untuk FSx for LustreDaftar prasyarat untuk men deploy FSx for LustreMenyiapkan sistem file FSx for Lustre menggunakan proses quick startMenjelaskan dan melihat metrik utama yang dikumpulkan oleh Amazon CloudWatchTarget pesertaKursus ini ditujukan untuk Teknisi penyimpananArsitek cloudAdministrator operasiAdministrator sistemPrasyaratPeserta kursus ini direkomendasikan memiliki Menyelesaikan Pengantar Amazon FSx for LustreKerangka kursusPengantar Amazon FSx for LustrePengantar FSx for LustreKasus penggunaanGambaran umum teknis FSx for LustreModel hargaPertimbangan DeploymentPrasyarat untuk menggunakan FSx for LustrePertimbangan keamananMen deploy Amazon FSx for LustreDemonstrasi  Men deploy FSx for LustrePemantauan Amazon FSx for LustrePemantauan sistem file FSx for LustreDemonstrasi  Pemantauan performa FSx for LustreTes PengetahuanTes pengetahuanSumber daya  Survei  dan Umpan balikSumber daya tambahanTerima kasih dan umpan balik,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/amazon-fsx-for-lustre-primer-indonesian-71796
46414,5923,,-1,SaaS Business Transformation (Indonesian),Dalam kursus ini Anda akan mempelajari bisnis komprehensif dan transformasi organisasi yang diperlukan oleh suatu perusahaan untuk dapat melakukan transisi ke model bisnis perangkat lunak sebagai layanan  SaaS  dengan sukses  Anda akan mengetahui transformasi yang dialami setiap fungsi di organisasi untuk dapat mendukung perjalanan menjadi penyedia SaaS yang sukses  Dan Anda akan melihat beberapa contoh partner yang telah membuat transisi yang sukses Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris  Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar Sasaran PesertaKursus ini ditujukan untuk EksekutifPemimpin bisnisPemilik produkTujuan KursusDalam kursus ini  Anda akan mempelajari cara Mengenali model bisnis SaaSMerencanakan transformasi SaaSMengembangkan penawaran SaaSMentransformasi model penjualanMengoperasikan bisnis SaaSMentransformasi organisasi untuk penerapan SaaSPrasyaratPeserta dalam kursus ini disarankan memenuhi prasyarat berikut ini Pemahaman dasar tentang dasar dasar bisnis SaaS  Silakan lihat modul pembelajaran  SaaS Business Fundamentals Metode PenyampaianKursus ini disampaikan melalui VideoDurasi1 jam,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/saas-business-transformation-indonesian-71797
46419,5928,,-1,Using the AWS Schema Conversion Tool (Indonesian),Dalam kursus ini  Anda akan belajar cara memigrasikan skema dari basis data produksi menggunakan AWS Schema Conversion Tool  AWS SCT  AWS SCT memungkinkan Anda memodernisasi aplikasi dengan memigrasikan skema dan aplikasi Anda ke basis data cloud seperti Amazon Aurora PostgreSQL Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris  Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar Target PesertaKursus ini ditujukan untuk AmazonianPelangganTujuan KursusDalam kursus ini  Anda akan mempelajari cara Menyiapkan sumber dan target migrasiMenggunakan laporan penilaian AWS SCT untuk mengidentifikasi dan mengelola permasalahanMemigrasikan skema Anda  termasuk objek kode seperti prosedur dan pemicu yang tersimpanMengonversi kode aplikasiMemecahkan masalah proses jika diperlukanPrasyaratPeserta kursus ini disarankan memiliki prasyarat berikut ini Pemahaman dasar tentang teknologi basis dataMetode PenyampaianKursus ini akan disampaikan melalui gabungan Pelatihan digitalVideoDurasi45 menitKerangka KursusKursus ini akan membahas konsep berikut Pengantar migrasi basis data dan skemaMemigrasikan skema AndaMemigrasikan kode yang tersimpanMemigrasikan aplikasiPemecahan masalah,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/using-the-aws-schema-conversion-tool-indonesian-71802
46444,5953,,-1,AWS DataSync Primer (Indonesian),AWS DataSync mempermudah dan mempercepat pemindahan data dalam jumlah besar secara daring antara penyimpanan on premise dan Amazon S3  Amazon Elastic File System  Amazon EFS  atau Amazon FSx for Windows File Server Dalam kursus mandiri ini  Anda akan mempelajari cara untuk memulai dengan AWS DataSync  Anda akan mengetahui manfaat  kasus penggunaan transfer data  dan menjelajahi cara kerjanya  Anda akan mempelajari cara menggunakan AWS DataSync untuk mentransfer data antara layanan penyimpanan on premise dan penyimpanan AWS Cloud  serta antara layanan penyimpanan AWS Cloud di AWS Cloud  Demonstrasi video memandu Anda melakukan deploy agen DataSync  menghubungkan server NFS berbasis EC2  dan mentransfer data ke Amazon S3 sebagai contoh untuk membantu Anda memulai menggunakan layanan ini Tingkat kursus  MenengahDurasi  65 menitCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris  Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar AktivitasKursus ini mencakup modul bacaan dan demonstrasi video Tujuan kursusDalam kursus ini  Anda akan belajar Mendeskripsikan layanan dan kasus penggunaan DataSync Menjelaskan fitur dan manfaat DataSync Mengilustrasikan arsitektur layanan DataSync Menjelaskan komponen layanan DataSync Mendiskusikan proses transfer file DataSync Melakukan konfigurasi DataSync dengan menggunakan Konsol Manajemen AWS Sasaran pesertaKursus ini ditujukan untuk Rekayasawan penyimpananArsitek cloudAdministrator operasiAdministrator sistemPrasyaratKami merekomendasikan peserta kursus ini memiliki Pengetahuan dasar tentang teknologi penyimpananKerangka kursusPengantar DataSyncGambaran umum AWS DataSyncFitur dan manfaat DataSyncKasus penggunaan DatasyncMemahami layanan DataSyncTerminologi dan komponen DataSyncArsitektur DataSyncPersyaratan DataSyncIntegrasi DataSync dengan layanan AWS lainnyaHarga layanan DataSyncStruktur dan contoh harga DataSyncProses konfigurasi DataSyncDemonstrasiTes pengetahuanTes pengetahuanUcapan terima kasih dan umpan balikSumber daya tambahanUmpan balik Anda dan ucapan terima kasih,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/aws-datasync-primer-indonesian-71827
46445,5954,,-1,AWS Snowball Edge Getting Started (Indonesian),Dalam kursus ini  Anda akan belajar tentang jenis perangkat Snowball Edge dan jenis tugas untuk kasus penggunaan Anda  Anda akan memeriksa tantangan untuk transfer data dan kasus penggunaan Snowball Edge  Anda juga akan belajar cara mengkonfigurasi tugas  dan Anda membiasakan diri dengan semua fitur perangkat  Anda juga akan menjelajahi layanan AWS yang berintegrasi dengan Snowball Edge untuk menyediakan komputasi  penyimpanan blok  layanan pemberitahuan  dan enkripsi Sasaran PesertaKursus ini ditujukan untuk Pengambil keputusan bisnisAdministrator cloudAdministrator penyimpananArsitek cloudTeknisi migrasiTujuan KursusDalam kursus ini  Anda akan mempelajari cara Membedakan antara jenis perangkat Snowball EdgeMemilih jenis tugas Snowball Edge yang sesuaiMenjelaskan integrasi Snowball Edge dengan layanan AWS lainnyaPrasyaratKami merekomendasikan peserta kursus ini memiliki prasyarat berikut Terbiasa dengan layanan inti AWSAWS Cloud Practitioner EssentialsMetode PenyampaianKursus ini dilaksanakan melalui Pelatihan digitalDurasi1 jam 45 menitKerangka KursusKursus ini akan membahas konsep berikut Modul Satu   AWS Snowball Edge Process Overview and Use CasesTantangan transfer data dan kasus penggunaanKasus penggunaan komputasi dan penyimpanan Kasus penggunaan yang tidak dianjurkan untuk Snowball EdgeProses konfigurasi tugas Snowball EdgeProses penggunaan Snowball EdgeModul Dua   Understanding AWS Snowball Edge FeaturesFitur eksternalFitur keamananKonektivitas  penyimpanan  dan transfer dataPerbandingan tipe perangkatMenerapkan jenis perangkat untuk kasus penggunaanModul Tiga   AWS Snowball Edge Integration with Other AWS ServicesAmazon Elastic Compute Cloud  Amazon EC2  pada Snowball EdgeAmazon Elastic Block Store  Amazon EBS  di Snowball EdgeAWS Lambda di Snowball EdgeIntegrasi AWS CloudTrailAWS Key Management Service  AWS KMS  dengan Snowball EdgeIntegrasi Snowball Edge dengan AWS Database Migration Service  AWS DMS ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/aws-snowball-edge-getting-started-indonesian-71828
46447,5956,,-1,Amazon Route 53 - Amazon Route 53 - Basics (Indonesian),Dalam kursus ini  Anda akan mempelajari komponen dasar  fungsi  dan manfaat dari layanan Amazon Route 53  Anda juga akan meninjau zona publik dan privat yang di hosting  catatan sumber daya  dan kebijakan perutean  Kursus disediakan oleh Support Amazon Web Services  AWS Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris  Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar Audiens SasaranKursus ini ditujukan untuk Dukungan jaringanAdministrator jaringanDeveloper jaringanArsitek jaringanTeknisi jaringanPelanggan AWSTujuan KursusDalam kursus ini  Anda akan mempelajari cara Menjelaskan terminologi dasar dan manfaat Amazon Route 53Menjelaskan komponen utama Amazon Route 53Menjelaskan konsep dasar Amazon Route 53 seperti zona publik dan privat yang di hosting  catatan sumber daya  dan kebijakan peruteanPrasyaratPeserta dalam kursus ini disarankan memenuhi prasyarat berikut ini Sertifikasi AWS Cloud PractitionerMetode PenyampaianKursus ini dilaksanakan melalui Pelatihan digitalDurasi20 menitKerangka KursusKursus ini akan membahas konsep konsep berikut Perkenalan Amazon Route 53Manfaat Amazon Route 53Komponen dan terminologi Amazon Route 53Pengantar zona publik dan privat yang di hostingPengantar catatan Alias dan CNAMEKebijakan perutean Amazon Route 53,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/amazon-route-53-amazon-route-53-basics-indonesian-71830
46453,5962,,-1,Media Glossary (Indonesian),Ini adalah glosarium digital tingkat dasar untuk istilah dan konsep penting yang mendasar dalam kompresi  pemrosesan  dan pengiriman video  Glosarium ini dapat digunakan sebagai sumber daya mandiri atau sumber daya pendamping untuk pelatihan Layanan Media lainnya ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/media-glossary-indonesian-71836
46459,5968,,-1,AWS Application Migration Service (AWS MGN) – A Technical Introduction (Indonesian),Dalam kursus ini  Anda akan mempelajari konsep kunci  arsitektur dasar  dan pendekatan implementasi untuk AWS Application Migration Service  AWS MGN  Sebuah panduan langkah demi langkah yang memandu Anda menjalani seluruh proses untuk melakukan migrasi dengan AWS MGN  Pelatihan ini dianjurkan jika Anda secara aktif mengerjakan proyek migrasi dengan layanan ini atau untuk membantu pelanggan melakukannya     Tingkat kursus  Dasar    Durasi  2 jamAktivitasKursus ini mencakup presentasi dan video Tujuan kursusDalam kursus ini  Anda akan belajar     Menjelaskan manfaat migrasi ke AWS Cloud menggunakan AWS MGN    Menentukan terminologi dan konsep dasar AWS MGN    Menjelaskan kunci kesuksesan implementasi    Mengonfigurasikan AWS MGN untuk menyiapkan replikasi data awal dan berkelanjutan    Melakukan langkah langkah yang diperlukan untuk bermigrasi menggunakan AWS MGNAudiens yang ditujuKursus ini ditujukan untuk     Arsitek dan insinyur solusi yang melakukan migrasi cloud    Manajer proyek IT yang terlibat dalam proyek proyek yang berkaitan dengan memigrasikan beban kerja yang ada ke AWS Cloud    Individu yang menjadi bagian dari Cloud Center of Excellence  CCoE  di organisasiPrasyaratKami merekomendasikan bahwa peserta kursus ini memiliki     Tidak adaKerangka kursus    Gambaran umum dan manfaat AWS MGN    Siklus hidup AWS MGN    Jaringan dan arsitektur AWS MGN    Kunci kesuksesan implementasi    Pelatihan langsung AWS MGN,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/aws-application-migration-service-aws-mgn-a-techn-71842
46489,5998,,-1,Twitch Series: AWS Power Hour Machine Learning (Indonesian),Kursus ini merupakan seri tujuh modul dari Twitch Series  AWS Power Hour Machine Learning  ML  Setiap modul akan menghadirkan host AWS dan seorang tamu spesial saat mereka mendemonstrasikan cara membangun aplikasi dengan Layanan Kecerdasan Buatan  AI  dari AWS  Didesain untuk para developer yang tidak memiliki pengalaman ML sebelumnya  kursus ini akan membantu Anda belajar membangun aplikasi yang menampilkan bahasa alami  pengenalan suara  dan rekomendasi yang dipersonalisasi lainnya  Kursus ini akan memberikan edukasi mendalam dalam sebuah lingkungan yang menyenangkan dan interaktif Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris  Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar Tujuan kursusDalam kursus ini  Anda akan belajar Menjelaskan machine learningSasaran pesertaKursus ini ditujukan untuk DeveloperArsitek SolusiTeknisi DataSiapa saja yang ingin mempelajari machine learningPrasyaratKami merekomendasikan peserta kursus ini memiliki Pemahaman dasar tentang infrastruktur AWS Cloud,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/twitch-series-aws-power-hour-machine-learning-ind-71872
46495,6004,,Amazon Aurora,Migrating from Oracle to Amazon Aurora (Indonesian),Amazon Aurora adalah basis data relasional cloud native yang ditawarkan oleh Amazon Web Services  AWS  Karakteristik performanya  kemudahan penggunaan  dan kompatibilitas dengan mesin basis data yang ada menjadikannya layanan yang tumbuh paling cepat dalam sejarah AWS  Dalam kursus kedua ini dari kurikulum Terbebas dari Basis Data Lama  Pahlawan AWS  Alex DeBrie  menunjukkan proses langkah demi langkah migrasi basis data Oracle ke Aurora  Anda dapat menyaksikan Alex menjelaskan langkah langkah proses migrasi atau mengikuti menggunakan akun AWS Anda sendiri Tingkat kursus  MenengahDurasi  40 menitAktivitasKursus ini mencakup presentasi dan demonstrasi video Tujuan kursusDalam kursus ini  Anda akan belajar cara Bermigrasi dari basis data Oracle warisan ke basis data relasional cloud native dengan Amazon AuroraKursus ini ditujukan untuk Pelanggan  pengguna Amazon  dan Partner AWS yang memiliki pengalaman dengan AWS  termasuk latar belakang dalam administrasi dan desain basis dataTeknisi platform dataDeveloper basis dataArsitek solusiPrasyaratKami merekomendasikan peserta kursus ini memiliki Pemahaman dasar basis data  termasuk pemeliharaan dan dukunganMenyelesaikan kursus AWS Planning and Designing Databases Kerangka kursusKursus 2  Migrasi dari Oracle ke Amazon AuroraPelajaran 1  PengantarPelajaran 2  Membuat basis data OraclePelajaran 3  Memuat basis data Oracle dengan data sampelPelajaran 4  Membuat basis data yang kompatibel dengan PostgreSQL di AuroraPelajaran 5  Migrasi skema dengan AWS Schema Conversion Tool  AWS SCT Pelajaran 6  Membuat instans replikasi di AWS Database Migration Service  AWS DMS Pelajaran 7  Membuat titik akhir di AWS DMSPelajaran 8  Membuat tugas replikasi di AWS DMSPelajaran 9  Menyelesaikan migrasi dan membersihkan sumber dayaPelajaran 10  Kesimpulan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/migrating-from-oracle-to-amazon-aurora-indonesian-71878
